state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
25,46,181,656,1,0,38,2,90,23,8,23,26,21,59,2,63,53,57,0,72,66,11,54,56,56,54,43,0,39,73,84,0,5,21,34,33,24,52,34,28,31,47,21,37,17,19,46,87,84,81,91,14,22,0,8,1,32,38,44,40,26,27,29,25,70,10,23,22,44,55,17,73,5,45,1,1,82,63,0,25,9,3,57,58,53,50,58,60,64,58,32,55,51,0,0,34,64,85,83,80,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,0,64,54,49,12,51,1,0,9,0.04
42,46,181,1303,1,2,66,4,80,52,4,92,88,93,9,0,0,9,80,57,62,10,9,13,32,14,14,15,28,15,26,15,5,92,4,2,95,27,22,3,95,15,71,3,95,7,4,26,72,73,73,65,47,49,0,16,2,98,99,96,88,75,68,58,47,78,7,14,10,28,37,30,13,16,69,0,1,87,12,5,27,30,11,26,17,16,15,23,24,25,20,94,8,13,0,0,30,40,2,0,33,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,2,29,29,49,12,51,1,0,9,0.09
6,77,68,350,1,0,32,5,92,7,3,19,27,16,48,2,52,57,57,68,68,48,9,50,59,53,51,52,0,39,32,41,0,5,19,22,49,13,61,38,40,26,55,36,38,35,36,32,81,75,89,79,71,70,0,4,0,5,20,20,21,2,8,7,7,78,8,13,12,33,34,21,74,3,54,1,1,76,70,7,73,33,2,10,42,41,42,53,63,78,65,43,56,36,0,0,18,63,53,46,65,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,3,8,5,49,12,51,1,0,9,0.06
30,33,767,1811,1,2,35,7,91,7,1,56,46,48,45,0,0,25,51,15,53,49,37,44,27,31,31,22,24,21,15,60,2,33,22,35,36,35,45,59,53,56,39,45,44,50,49,31,60,60,55,59,38,50,1,17,0,69,69,64,60,11,10,8,7,92,1,15,14,31,37,24,51,5,48,1,2,75,46,18,31,20,26,22,13,13,14,18,20,20,20,29,29,18,0,0,6,70,42,60,60,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,3,16,5,49,12,51,1,0,9,0.08
36,16,0,0,1,2,30,0,92,3,0,49,46,42,49,0,0,17,46,98,54,55,23,25,23,23,22,4,15,39,8,15,3,32,49,38,34,17,55,21,60,33,40,30,39,28,29,34,65,67,74,59,70,80,1,12,0,43,32,26,44,3,2,2,2,86,4,13,12,29,42,15,54,6,58,0,4,67,45,9,44,18,27,17,7,6,7,12,14,14,11,33,24,28,1,0,3,75,51,60,68,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,2,25,0,49,12,51,1,0,9,0.08
30,55,329,893,1,1,52,4,93,4,1,44,38,30,29,2,33,38,73,65,42,31,12,50,35,28,26,40,31,25,75,47,1,9,16,37,15,27,61,37,20,53,24,39,25,42,41,49,76,67,75,70,60,63,0,12,0,16,33,27,27,2,4,3,3,93,1,27,28,58,55,53,74,8,21,1,1,83,73,12,31,27,14,19,14,12,11,29,26,27,29,27,29,15,0,0,5,79,66,84,87,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,13,3,6,49,12,51,1,0,9,0.1
39,55,329,1172,1,9,92,0,93,9,5,62,54,38,16,11,63,31,70,44,44,29,24,36,28,16,15,6,7,16,16,17,5,23,8,15,47,23,55,36,61,34,49,10,30,19,15,91,87,87,85,78,26,26,0,3,1,51,50,57,56,11,9,10,9,87,4,98,95,95,93,79,66,30,31,1,2,87,60,12,33,35,10,6,16,14,14,24,20,22,20,26,42,9,0,0,8,65,49,66,59,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,5,31,12,49,12,51,1,0,9,0.03
27,75,159,569,1,1,40,16,81,6,8,68,56,62,53,0,0,19,39,13,47,67,39,64,24,20,21,17,6,15,21,22,2,48,33,42,25,42,31,29,81,40,38,34,70,38,37,35,43,45,51,47,56,66,1,37,0,27,43,43,42,4,6,6,5,83,7,18,15,30,39,23,48,7,51,1,2,67,42,16,54,0,48,11,10,10,9,25,25,25,23,69,43,46,0,0,7,77,53,52,65,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,1,28,3,49,12,51,1,0,9,0.28
19,102,412,1216,1,6,40,2,94,6,5,28,33,25,46,7,63,45,54,9,46,49,26,47,45,41,40,26,34,32,32,29,2,11,31,35,31,30,56,47,33,37,41,30,38,29,29,42,76,72,84,72,58,62,2,19,4,22,27,28,28,18,19,18,17,68,23,17,18,46,52,26,70,6,47,1,3,79,63,8,50,20,7,10,50,45,41,31,48,57,50,45,48,40,5,0,34,80,77,85,85,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,5,24,9,49,12,51,1,0,9,0.06
25,46,559,1389,1,1,42,2,92,16,6,22,31,20,58,2,63,56,64,27,67,54,22,53,54,48,45,50,27,64,32,54,0,9,28,39,28,32,51,37,26,30,39,21,35,19,20,42,83,78,89,83,19,37,0,4,1,20,25,27,27,14,16,15,15,69,7,24,24,48,52,28,75,6,39,1,1,84,69,33,37,15,0,16,56,50,46,76,68,75,67,36,53,39,0,0,30,64,79,79,79,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,1,41,25,49,12,51,1,0,9,0.04
12,46,559,853,1,1,28,2,96,1,1,38,35,25,59,0,0,14,40,13,38,62,37,50,18,17,17,12,7,41,6,18,2,42,32,52,7,64,36,78,35,74,16,70,26,68,72,33,47,47,49,29,78,75,0,11,0,15,11,22,18,1,1,1,1,95,1,18,16,30,29,32,55,5,53,1,2,66,54,19,65,0,52,20,3,2,2,10,11,9,12,29,13,19,0,1,2,88,65,81,84,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,2,22,1,49,12,51,1,0,9,0.03
31,46,559,1044,1,0,56,1,90,2,4,50,43,28,12,2,63,40,78,55,43,13,13,31,37,26,26,22,16,2,34,24,0,9,14,28,17,23,71,33,27,32,29,33,17,37,36,51,80,77,89,82,70,72,0,1,0,18,13,26,21,1,1,1,1,95,1,18,21,64,60,61,74,11,17,1,1,61,73,13,67,39,10,18,9,9,9,25,25,26,33,18,30,19,0,0,1,58,52,42,63,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,3,7,0,49,12,51,1,0,9,0.07
0,46,559,477,1,2,38,41,62,8,4,42,41,31,36,0,0,23,54,41,39,41,37,52,25,25,29,17,10,16,33,27,3,39,35,39,35,31,48,41,37,46,45,42,24,45,44,38,63,56,50,61,36,42,1,22,0,54,49,45,44,12,9,8,7,88,3,18,18,43,41,45,54,11,34,1,4,52,53,5,40,34,58,30,10,11,12,11,17,21,20,29,36,20,0,0,9,49,45,39,27,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,9,5,2,49,12,51,1,0,9,0.41
22,46,559,507,1,2,34,49,58,4,2,25,31,19,51,4,63,28,51,13,49,54,24,62,28,29,31,27,18,22,40,47,1,16,31,39,24,40,48,45,34,40,38,53,32,54,55,37,48,48,64,49,69,71,1,28,0,6,8,37,40,0,1,3,3,94,2,22,21,38,38,33,64,10,55,0,3,67,61,28,46,17,6,16,11,9,9,34,29,24,32,51,24,15,0,0,3,77,70,73,83,11,8,20,7,17,11,37,8,44,55,12,4,46,18,7,7,18,2,30,11,49,12,51,1,0,9,0.22
0,46,559,148,1,37,32,99,2,3,1,37,40,31,48,38,62,12,38,17,18,56,52,41,14,17,33,19,16,22,29,45,49,66,36,53,23,61,31,26,54,45,31,73,51,72,75,44,18,12,33,17,63,59,40,73,2,67,69,70,66,6,5,5,4,92,2,33,27,35,37,35,42,18,61,0,60,49,40,55,52,20,37,34,6,5,7,6,12,13,15,44,39,32,32,39,3,88,63,85,80,14,24,18,26,20,31,40,24,17,17,69,0,4,57,10,8,30,40,15,20,34,12,46,1,23,20,1.0
32,46,559,1082,1,0,51,0,93,8,11,47,44,36,40,0,0,24,52,27,41,40,27,37,24,21,20,25,24,25,19,16,1,27,26,35,27,23,54,60,35,46,31,47,31,49,49,44,59,60,75,65,59,52,0,9,0,32,61,58,53,10,17,15,13,85,11,27,27,49,47,51,48,19,49,1,1,84,48,12,23,33,29,27,12,10,9,25,27,25,26,33,41,22,1,0,13,44,31,39,55,14,24,18,26,20,31,40,24,17,17,69,0,4,57,10,8,30,1,26,4,34,12,46,1,0,20,0.1
32,46,559,752,1,2,38,1,88,9,10,34,29,21,44,3,63,31,58,31,49,44,25,43,30,27,27,48,16,19,16,22,1,17,24,30,25,32,54,24,35,34,36,58,21,57,59,35,61,61,64,69,58,76,1,16,1,23,37,47,48,7,10,12,11,86,7,24,23,42,42,41,58,16,42,1,1,84,56,9,17,32,23,25,13,11,10,29,27,27,27,29,38,15,0,0,13,46,44,62,64,14,24,18,26,20,31,40,24,17,17,69,0,4,57,10,8,30,2,25,6,34,12,46,1,0,20,0.06
12,46,559,1503,1,15,31,41,62,5,6,32,36,26,55,17,63,20,42,11,41,58,40,49,22,23,27,18,14,23,21,19,13,37,31,48,27,50,42,50,47,53,36,58,42,56,58,39,40,37,44,41,63,64,12,49,2,33,42,41,39,8,9,8,7,82,7,30,25,34,34,33,60,11,53,1,19,62,57,36,41,11,30,18,5,4,5,20,24,25,26,45,19,29,14,1,10,66,60,77,68,4,19,28,19,13,43,66,19,58,48,35,2,0,28,12,9,35,10,24,20,11,3,42,1,79,12,0.45
33,55,128,479,1,16,35,23,77,3,4,42,42,36,53,17,63,16,34,9,44,60,63,56,19,19,20,20,16,18,12,12,18,51,30,48,19,58,33,56,47,54,30,57,51,48,53,42,38,37,33,38,37,39,11,45,2,19,18,19,21,3,3,2,3,85,8,30,25,35,39,33,48,10,48,1,17,63,45,52,65,2,34,29,6,5,5,11,12,12,14,47,21,32,13,0,6,84,64,85,81,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,6,41,21,6,1,48,0,28,6,0.32
38,55,128,1653,1,1,65,1,33,2,90,57,46,37,39,0,0,8,45,88,21,54,75,30,8,10,14,90,0,10,15,17,4,89,96,87,16,92,21,14,47,43,30,39,30,44,43,76,62,52,67,59,36,20,0,12,1,23,26,30,35,21,20,21,23,0,79,73,71,72,63,79,53,61,55,0,3,46,56,61,74,25,98,90,3,3,5,6,10,11,8,42,32,23,0,0,37,78,67,73,83,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,1,22,2,6,1,48,0,0,6,0.14
38,55,128,305,1,7,53,12,72,40,16,92,88,93,4,8,63,4,84,78,50,3,7,2,26,14,15,17,15,18,13,14,14,99,8,8,93,35,20,5,95,17,61,3,95,5,2,34,73,70,73,54,44,48,1,24,3,90,92,89,84,58,52,47,40,75,7,15,8,26,52,26,5,28,80,0,10,51,3,7,57,38,17,7,17,16,17,28,28,28,28,94,44,15,0,0,27,54,0,0,52,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,8,15,22,6,1,48,0,0,6,0.09
22,55,128,513,1,7,40,8,91,3,2,29,34,23,45,8,63,41,62,21,60,46,13,61,40,33,32,32,38,35,53,47,1,7,27,33,23,16,57,54,28,34,35,33,28,35,35,37,74,71,82,72,60,59,1,10,0,29,21,25,27,3,2,2,2,93,2,16,17,43,46,25,80,6,31,1,3,82,75,1,22,22,2,16,16,12,9,39,34,36,36,33,8,11,0,0,4,76,81,81,78,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,3,42,6,6,1,48,0,0,6,0.07
38,55,128,1602,1,3,33,70,42,3,2,40,36,27,55,5,63,16,30,28,29,55,51,49,19,23,32,17,32,19,25,17,6,58,31,52,25,53,28,37,49,51,36,65,31,64,67,38,33,27,41,38,53,51,4,47,0,37,34,55,49,2,2,2,2,94,3,27,24,35,32,41,46,19,55,1,10,38,46,25,52,25,48,55,5,6,8,13,18,19,20,44,30,32,0,1,2,56,52,66,58,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,6,13,1,6,1,48,0,0,6,0.6
10,55,128,1492,1,3,10,31,68,14,6,21,58,33,25,5,63,36,75,19,45,19,11,15,38,48,50,37,9,38,39,39,2,16,19,25,53,19,79,22,22,19,53,71,55,73,75,20,49,46,73,49,69,71,1,23,1,58,71,74,70,24,26,24,22,83,10,12,7,12,18,16,29,9,75,0,10,42,27,10,8,40,17,12,17,15,15,47,42,46,45,34,38,30,0,2,17,38,29,25,16,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,3,23,6,6,1,48,0,0,6,0.18
44,43,690,1569,1,1,43,1,96,3,2,37,40,26,29,0,0,38,72,27,62,34,14,28,38,31,30,18,12,20,30,33,0,7,19,26,31,10,76,41,29,46,36,34,31,41,38,45,69,71,73,67,83,87,1,16,0,20,18,16,16,1,1,1,1,92,2,18,18,50,59,38,50,7,43,1,0,88,44,14,13,31,8,5,17,14,13,40,37,36,33,29,33,24,0,0,3,78,46,63,68,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,2,18,1,6,1,48,0,0,6,0.03
24,6,241,708,1,2,54,1,95,6,2,36,42,28,17,2,32,59,84,45,54,20,12,24,53,43,41,46,48,40,32,44,0,6,17,24,37,41,77,75,17,36,51,31,31,29,30,49,83,80,81,84,70,76,0,11,1,26,30,34,33,8,9,9,8,83,4,19,21,61,61,49,73,7,38,1,1,79,69,11,35,38,7,17,38,36,33,63,61,69,71,44,71,39,0,0,13,29,52,52,24,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,8,6,2,6,1,48,0,0,6,0.04
10,6,241,554,1,1,35,46,50,7,15,41,45,40,46,0,0,22,48,28,37,51,40,23,26,34,46,16,13,29,14,16,3,49,47,55,38,28,48,52,43,52,41,64,39,61,64,36,33,29,31,25,66,59,2,64,1,86,89,93,92,54,49,47,43,81,19,27,24,34,32,40,31,23,57,0,4,54,32,2,29,29,59,13,17,20,27,14,23,24,24,40,40,21,2,0,26,67,45,57,54,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,6,7,2,6,1,48,0,0,6,0.51
4,6,241,777,1,2,51,1,77,73,8,35,19,18,45,3,63,98,58,41,83,43,5,45,97,97,100,90,0,52,55,74,0,6,6,5,87,11,51,21,75,6,98,14,24,20,17,44,95,89,96,89,37,28,0,8,2,30,34,40,42,33,32,35,34,65,15,24,26,58,54,47,92,13,16,1,1,82,90,10,39,15,0,0,98,99,97,80,92,98,98,48,58,8,0,0,46,45,79,87,78,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,2,19,1,6,1,48,0,0,6,0.83
6,46,191,580,1,3,38,2,92,15,4,29,24,20,37,3,34,74,63,33,80,38,8,46,76,72,71,56,21,44,21,49,1,5,11,14,74,11,66,30,48,12,76,24,29,28,26,37,85,84,94,77,44,57,0,5,1,22,29,31,29,11,12,12,10,82,4,12,13,44,46,27,79,3,31,1,2,80,74,6,57,29,2,3,59,60,61,47,63,72,62,34,50,32,0,0,20,54,65,74,66,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,15,4,14,6,1,48,0,0,6,0.02
39,46,191,1614,1,1,50,1,89,5,21,51,40,26,35,0,0,29,51,12,34,41,33,92,28,20,20,13,10,9,30,29,1,31,11,38,14,67,40,65,14,55,26,55,22,44,50,56,64,68,54,74,45,60,1,16,0,36,26,21,17,4,3,2,2,85,4,49,47,57,56,48,71,16,37,1,2,66,69,57,55,25,36,5,12,10,9,18,19,18,19,19,31,17,0,0,5,66,57,73,69,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,3,9,5,6,1,48,0,0,6,0.08
25,46,107,474,1,2,45,77,20,30,29,27,30,22,44,4,63,57,58,23,48,47,26,32,57,71,100,38,12,37,32,37,2,21,27,33,54,30,58,39,65,39,61,43,47,50,49,49,52,46,68,46,55,48,3,61,4,34,41,47,50,60,62,65,64,52,44,50,45,51,54,44,54,30,51,1,2,75,51,19,41,10,16,29,53,55,84,43,48,64,46,51,62,69,1,0,74,20,65,64,46,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,1,42,85,6,1,48,0,0,6,0.26
35,46,107,1104,1,1,28,30,73,6,1,35,41,27,41,2,63,34,64,31,42,40,17,49,35,38,41,19,18,56,51,73,1,24,20,30,38,17,57,45,41,31,53,50,28,56,55,33,58,56,69,48,59,56,1,45,0,33,24,26,27,3,2,2,2,95,1,13,12,33,37,27,58,8,49,1,3,60,54,20,32,27,18,7,13,12,13,22,24,23,27,16,15,17,0,0,4,13,52,57,37,3,15,29,15,5,16,30,15,57,64,13,1,0,10,3,8,6,5,8,1,6,1,48,0,0,6,0.23
33,6,543,1321,1,11,31,19,66,9,34,37,42,34,55,12,63,16,36,8,35,60,58,47,19,20,23,22,30,16,15,14,13,51,55,74,10,56,37,69,27,80,17,65,51,62,65,40,25,21,25,26,46,41,12,72,2,42,50,57,55,13,13,14,12,62,33,36,28,34,35,35,45,19,48,1,15,58,44,69,51,0,39,43,4,3,4,18,20,21,19,47,20,32,10,0,12,78,59,79,71,2,18,30,18,3,13,21,18,37,67,5,3,11,7,4,8,57,3,66,41,4,2,39,2,50,14,0.49
37,6,543,307,1,1,70,22,80,2,1,48,32,22,15,0,0,58,78,57,41,19,12,10,55,39,41,21,2,6,0,14,1,16,21,28,39,9,65,52,22,37,39,18,23,25,22,68,88,83,92,72,17,33,1,24,0,49,36,36,48,4,3,3,3,94,3,28,33,78,79,51,85,12,12,1,1,78,81,8,45,42,12,29,21,23,24,26,29,34,31,26,50,13,0,0,3,48,25,46,21,2,18,30,18,3,13,21,18,37,67,5,3,11,7,4,8,57,3,10,0,4,2,39,2,0,14,0.03
25,51,47,345,1,2,45,6,91,9,4,24,26,19,51,4,63,70,66,8,80,54,5,56,68,60,59,46,13,35,67,60,0,5,15,20,53,9,62,34,41,19,60,15,33,19,17,42,86,83,94,70,41,56,0,8,1,13,14,17,18,7,7,7,7,80,6,17,18,50,52,24,84,3,23,1,1,84,79,7,51,7,3,42,57,52,50,66,68,81,70,45,55,33,0,0,22,67,84,79,77,2,18,30,18,3,13,21,18,37,67,5,3,11,7,4,8,57,1,39,47,4,2,39,2,0,14,0.04
5,51,47,423,1,0,41,1,83,7,21,85,68,80,37,0,0,18,52,42,49,41,19,24,27,21,22,3,7,23,27,26,2,49,18,26,48,39,39,5,49,16,42,46,81,44,45,31,54,54,38,51,68,92,0,18,0,98,77,63,59,12,8,6,5,80,8,17,14,29,33,27,45,13,58,0,2,67,42,7,20,20,33,40,18,17,16,28,30,33,29,61,49,20,4,0,5,39,31,27,46,2,18,30,18,3,13,21,18,37,67,5,3,11,7,4,8,57,1,22,8,4,2,39,2,0,14,0.15
25,51,102,466,1,16,47,39,45,17,71,35,43,32,38,17,63,25,51,13,28,41,55,31,25,24,27,22,18,33,33,33,16,42,70,74,15,66,43,61,20,88,17,50,57,48,50,58,41,34,44,33,46,42,16,73,27,37,45,50,57,92,96,97,99,0,93,49,42,52,69,48,14,53,77,0,12,72,11,36,41,7,51,62,33,36,33,38,40,43,40,44,70,43,4,10,95,38,59,67,59,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,3,73,59,8,5,56,2,60,22,0.54
38,51,102,179,1,0,44,46,56,8,8,59,45,46,58,0,0,16,34,98,43,66,39,34,21,18,22,15,22,26,17,15,2,45,70,63,22,25,32,29,58,45,33,29,55,32,31,38,49,45,55,54,88,87,1,45,0,20,34,74,81,3,5,10,10,83,9,23,19,33,29,39,49,23,56,0,2,52,50,20,50,32,62,29,9,9,9,9,17,17,17,34,36,22,0,0,7,89,56,67,91,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,2,13,1,8,5,56,2,0,22,0.31
4,51,102,274,1,8,92,19,48,21,65,55,60,46,13,9,63,49,76,36,31,21,34,21,47,27,33,18,18,25,25,28,3,18,39,44,15,32,36,46,22,44,31,29,81,46,36,77,73,65,79,73,38,47,3,31,7,27,33,39,44,32,35,37,39,44,36,65,67,81,78,76,61,54,41,1,2,82,60,8,9,37,13,25,44,44,42,60,58,61,56,68,69,22,0,0,51,54,40,30,78,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,5,29,3,8,5,56,2,0,22,0.39
38,51,102,764,1,0,33,25,75,0,6,45,37,33,61,0,0,20,37,30,37,66,22,46,25,26,28,14,0,0,34,26,1,36,41,46,25,43,34,34,39,51,31,51,26,46,49,35,61,53,57,67,37,48,1,23,0,51,63,74,68,9,10,10,9,90,12,19,18,33,28,41,55,15,53,1,3,48,57,33,83,21,49,41,4,6,8,16,17,16,21,34,29,29,0,0,7,71,55,50,80,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,3,8,0,8,5,56,2,0,22,0.43
4,51,102,1018,1,17,77,27,48,41,42,42,42,24,9,19,63,49,79,9,26,14,37,34,43,28,30,33,20,26,31,32,9,21,19,30,20,46,61,37,26,40,31,38,27,43,41,78,75,69,75,65,37,38,6,26,10,33,42,45,48,28,32,31,31,60,25,61,66,88,83,83,69,42,28,1,16,61,68,12,19,46,18,15,37,34,32,58,57,65,59,69,88,9,0,0,36,50,9,3,62,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,14,20,5,8,5,56,2,0,22,0.5
30,51,102,1580,1,1,43,2,94,9,2,37,28,21,35,3,63,56,61,18,66,34,12,36,56,52,51,64,11,50,41,27,0,8,9,12,59,23,60,40,66,20,71,26,24,31,29,46,83,83,85,77,53,57,0,10,0,7,18,25,24,1,3,4,4,89,3,16,16,48,57,14,78,3,38,1,2,72,68,11,25,30,9,11,21,23,25,30,29,33,31,32,33,19,0,0,8,68,50,72,62,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,1,25,6,8,5,56,2,0,22,0.03
4,51,102,1414,1,0,57,0,46,90,9,46,25,25,51,2,63,98,47,40,89,47,3,36,97,97,100,90,0,68,83,93,0,9,5,5,95,11,36,19,73,3,98,1,29,12,6,49,93,85,92,69,39,21,0,5,2,37,43,59,61,75,75,93,90,37,33,32,36,64,57,82,94,20,10,1,1,80,95,0,55,2,1,0,98,99,97,100,98,98,99,0,49,14,0,0,84,35,75,78,66,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,1,29,6,8,5,56,2,0,22,0.08
42,51,102,1140,1,1,51,9,75,52,10,36,57,36,20,0,0,22,71,33,39,22,20,48,18,21,22,20,14,14,26,20,1,21,14,19,25,30,59,18,28,29,27,26,14,35,31,51,81,81,80,65,37,33,0,7,1,53,51,54,51,28,24,23,20,78,7,22,23,57,46,67,17,27,49,1,1,82,22,4,34,34,6,12,19,18,17,35,34,35,32,45,65,0,0,0,22,14,8,0,0,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,2,19,1,8,5,56,2,0,22,0.04
28,51,102,731,1,3,44,52,49,18,10,42,55,44,22,5,63,22,72,19,30,22,30,47,19,22,27,21,10,16,23,22,3,31,16,25,26,40,58,9,52,28,40,35,19,54,47,37,62,58,67,45,43,43,1,25,1,41,40,54,54,12,10,13,12,84,5,17,19,48,45,52,33,21,45,1,5,62,34,26,21,32,41,18,13,12,12,21,26,25,30,49,52,28,1,0,12,28,26,24,0,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,4,19,1,8,5,56,2,0,22,0.22
38,51,102,323,1,3,44,26,59,5,32,44,49,39,30,0,0,19,58,34,24,35,35,21,19,22,27,16,12,33,15,15,5,49,46,52,26,34,47,22,33,39,32,65,35,71,70,49,52,48,55,43,25,41,1,23,2,54,62,72,84,39,39,41,44,68,40,38,35,47,44,51,30,44,60,0,8,37,32,35,50,35,67,56,10,10,11,19,19,21,21,32,40,34,1,0,30,66,39,59,75,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,6,11,3,8,5,56,2,0,22,0.58
38,51,102,306,1,0,63,1,94,10,4,46,22,21,10,2,63,98,88,64,70,8,5,27,96,92,89,90,59,97,9,33,0,2,7,9,73,13,68,31,25,10,72,14,13,9,10,52,100,93,92,94,33,25,0,3,0,54,52,48,50,13,11,9,9,90,3,18,23,72,66,62,97,4,2,2,1,74,95,4,54,43,1,0,41,48,60,41,44,65,55,29,53,19,0,0,10,40,36,37,22,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,4,8,2,8,5,56,2,0,22,0.01
11,51,102,831,1,3,28,0,95,4,2,37,33,26,53,0,0,22,43,62,48,53,23,43,25,26,25,25,13,13,26,25,3,29,23,32,23,39,44,48,39,52,30,59,23,49,54,29,66,67,64,74,67,67,1,8,0,53,44,39,37,5,4,3,3,94,2,15,14,31,35,25,60,7,49,1,3,76,56,18,36,22,21,11,10,9,9,13,15,13,13,25,13,13,0,0,4,46,53,57,54,5,26,27,29,6,21,24,26,31,51,13,22,0,24,8,13,37,5,14,2,8,5,56,2,0,22,0.1
38,51,102,201,1,14,92,0,75,2,90,68,55,43,26,16,63,6,47,28,13,41,100,13,4,4,3,21,13,44,18,15,36,99,96,97,16,97,17,30,44,47,33,26,48,44,37,91,53,43,58,52,21,8,9,35,19,26,30,36,45,53,54,58,68,0,93,98,95,95,93,94,45,93,67,0,14,54,44,42,40,34,98,90,4,4,6,10,13,14,11,58,44,28,2,1,85,59,65,82,74,2,9,30,10,3,11,31,9,75,0,0,53,0,71,3,2,63,8,30,13,5,2,61,0,35,7,0.39
